node	length	degree	branching	terminal
s2441	166	2	False	False
s1818	123956	4	True	False
s3357	58	2	False	False
s120744	59372	3	True	False
s1924	12888	4	True	False
s114587	77	2	False	False
s114924	95	2	False	False
s3084	1601	2	False	False
s105027	1	2	False	False
s134709	71	2	False	False
s105529	1983	5	True	False
s611	28	3	True	False
s860	9	4	True	False
s104976	149	2	False	False
s3606	59725	4	True	False
s114768	18	2	False	False
s1964	141665	4	True	False
s81393	874	2	False	False
s82909	117	2	False	False
s82784	167	2	False	False
s121073	1768	4	True	False
s618	2	2	False	False
s4706	37	4	True	False
s105770	1423	4	True	False
s137925	3	2	False	False
s82952	88	2	False	False
s4849	167617	4	True	False
s82829	824	3	True	False
s105560	145	2	False	False
s1863	275	4	True	False
s81368	202	2	False	False
s1512	109807	4	True	False
s5131	6870	4	True	False
s120753	16	2	False	False
s4599	80	2	False	False
s2049	339	2	False	False
s2678	9	4	True	False
s81947	82	2	False	False
s4431	320	2	False	False
s105565	67	2	False	False
s105561	271	4	True	False
s2550	50421	4	True	False
s83288	36	4	True	False
s83229	92	3	True	False
s120750	76	3	True	False
s105299	50	2	False	False
s105035	50	3	True	False
s129025	203	3	True	False
s1593	65735	4	True	False
s120937	1	2	False	False
s131979	372	2	False	False
s1663	35	4	True	False
s105067	87	2	False	False
s1594	57	4	True	False
s1074	53565	4	True	False
s4551	317721	5	True	False
s1126	10162	4	True	False
s4915	101	4	True	False
s4730	130	4	True	False
s5325	126	2	False	False
s81904	186	4	True	False
s3001	49404	4	True	False
s82432	125	4	True	False
s5222	29582	4	True	False
s530	209	2	False	False
s105470	96	2	False	False
s963	162	3	True	False
s114812	53	2	False	False
s120895	14	2	False	False
s129008	88	2	False	False
s793	11108	4	True	False
s129095	140	2	False	False
s129023	213	2	False	False
s82480	792	3	True	False
s4557	71899	4	True	False
s120994	1725	4	True	False
s81370	45	2	False	False
s4108	120	2	False	False
s3221	1	2	False	False
s114802	1763	4	True	False
s1045	32808	4	True	False
s3798	191789	5	True	False
s137939	317	2	False	False
s2829	18445	2	False	False
s3752	104354	4	True	False
s859	388	4	True	False
s82022	476	2	False	False
s82864	3	2	False	False
s3998	36958	4	True	False
s738	66	2	False	False
s140531	174	2	False	False
s105232	945	2	False	False
s82929	51	4	True	False
s114981	8	2	False	False
s2454	49763	4	True	False
s2088	225301	4	True	False
s3338	106	2	False	False
s81975	493	3	True	False
s83023	65	3	True	False
s82330	50	4	True	False
s568	874	4	True	False
s164	15581	4	True	False
s114951	114	3	True	False
s82905	45	3	True	False
s114507	325	2	False	False
s82127	29	3	True	False
s2295	77	2	False	False
s2089	109970	4	True	False
s2083	10203	4	True	False
s773	34281	4	True	False
s661	35952	4	True	False
s105611	129	2	False	False
s81515	110	2	False	False
s2235	196434	4	True	False
s82801	5	2	False	False
s114678	95	2	False	False
s129191	4400	2	False	False
s2462	105590	4	True	False
s3368	14070	4	True	False
s2218	13	2	False	False
s125512	9	3	True	False
s105494	227	3	True	False
s580	160	3	True	False
s83243	308	2	False	False
s121157	594	2	False	False
s5379	339	3	True	False
s114660	190	2	False	False
s1606	94345	4	True	False
s132034	94	2	False	False
s82484	464	2	False	False
s3457	121	4	True	False
s3574	1475	2	False	False
s1873	2304	2	False	False
s114856	2329	4	True	False
s5248	50423	4	True	False
s129187	79	4	True	False
s2214	251	2	False	False
s4595	345	2	False	False
s4602	208	4	True	False
s2251	115	5	True	False
s4235	21929	4	True	False
s140538	6	2	False	False
s104986	1869	2	False	False
s129005	162	2	False	False
s81462	88	3	True	False
s3959	10375	4	True	False
s81384	305	4	True	False
s121193	187	2	False	False
s5071	78682	4	True	False
s5194	32105	4	True	False
s81672	52	2	False	False
s105471	90	4	True	False
s105337	1735	4	True	False
s3521	950	2	False	False
s125579	112	2	False	False
s81380	750	3	True	False
s139644	61	2	False	False
s3038	1324	4	True	False
s131907	52	2	False	False
s3617	211	2	False	False
s125444	95	2	False	False
s121109	262	2	False	False
s3760	181	4	True	False
s3500	479862	4	True	False
s140462	146	2	False	False
s5375	33	4	True	False
s131943	3	2	False	False
s143370	79	2	False	False
s87	1530	4	True	False
s2716	28532	4	True	False
s2117	30	4	True	False
s114855	107	4	True	False
s105422	2240	4	True	False
s3848	430912	4	True	False
s4654	374	2	False	False
s258	232	4	True	False
s4102	61353	4	True	False
s1771	895	4	True	False
s105086	55	2	False	False
s1376	32139	4	True	False
s83339	1865	2	False	False
s105099	105	2	False	False
s134633	44	3	True	False
s82607	121	3	True	False
s105201	1	2	False	False
s142608	1	2	False	False
s96482	17	2	False	False
s125362	3108	2	False	False
s989	1080	2	False	False
s4921	129011	4	True	False
s2002	211256	4	True	False
s1159	1681	4	True	False
s129199	415	2	False	False
s544	387	4	True	False
s1465	19591	4	True	False
s1963	78231	4	True	False
s114911	2166	3	True	False
s645	6760	4	True	False
s138240	1	2	False	False
s81727	320	2	False	False
s4996	13	2	False	False
s5	1	2	False	False
s3572	20302	4	True	False
s2204	4997	4	True	False
s82253	58	2	False	False
s205	221	2	False	False
s134663	130	2	False	False
s114936	546	2	False	False
s2303	335166	4	True	False
s2269	127735	4	True	False
s4152	434	4	True	False
s3618	7902	4	True	False
s140482	240	2	False	False
s105309	302	2	False	False
s134699	1	2	False	False
s104967	71	2	False	False
s3484	2231	2	False	False
s5161	48707	6	True	False
s4489	169836	4	True	False
s990	10754	4	True	False
s105716	6	2	False	False
s80	10326	4	True	False
s82783	91	3	True	False
s460	640	4	True	False
s1519	23	4	True	False
s81808	516	2	False	False
s5190	26663	4	True	False
s81973	447	3	True	False
s5032	68575	4	True	False
s138311	63	2	False	False
s5020	47	4	True	False
s1297	300	2	False	False
s3608	29422	4	True	False
s492	81	2	False	False
s114609	63	2	False	False
s4047	204328	4	True	False
s138319	60	2	False	False
s105157	1112	2	False	False
s284	54	2	False	False
s2298	72	2	False	False
s82891	25044	4	True	False
s3835	59	2	False	False
s973	74000	4	True	False
s883	30451	4	True	False
s1042	194	4	True	False
s131913	52	2	False	False
s82005	5780	3	True	False
s2850	61348	4	True	False
s81378	77	2	False	False
s125615	74	2	False	False
s4419	84011	4	True	False
s4779	1272	2	False	False
s140419	1	2	False	False
s143328	20	2	False	False
s125374	70	2	False	False
s81453	190	4	True	False
s83100	37	4	True	False
s121090	6	2	False	False
s4575	833	4	True	False
s114834	108	2	False	False
s1438	4569	3	True	False
s1466	47900	4	True	False
s676	21	2	False	False
s3390	65146	4	True	False
s39	1723	5	True	False
s139608	97	2	False	False
s5423	62	2	False	False
s608	178	4	True	False
s121032	1	2	False	False
s902	52	3	True	False
s4959	1	2	False	False
s125544	191	2	False	False
s4633	320	2	False	False
s2579	148055	4	True	False
s5297	62	3	True	False
s81795	265	2	False	False
s105363	1282	2	False	False
s81739	205	3	True	False
s2000	148	2	False	False
s143609	662	2	False	False
s910	5759	4	True	False
s745	47	4	True	False
s82173	3	3	True	False
s140423	265	2	False	False
s4711	24406	4	True	False
s5300	46298	5	True	False
s125508	504	2	False	False
s81596	156	2	False	False
s4360	37668	4	True	False
s3731	501353	4	True	False
s105575	3189	3	True	False
s81449	1381	2	False	False
s3143	31854	4	True	False
s3180	7	2	False	False
s105743	109	3	True	False
s82360	54	2	False	False
s2291	64	2	False	False
s82142	115	2	False	False
s4739	11	2	False	False
s82718	4	2	False	False
s3681	37	2	False	False
s105745	125	3	True	False
s121018	562	2	False	False
s82810	759	4	True	False
s2841	82853	4	True	False
s140519	52	2	False	False
s134670	291	2	False	False
s4091	122078	4	True	False
s3553	77	2	False	False
s82658	182	4	True	False
s82492	57	2	False	False
s114755	36	2	False	False
s4302	14	4	True	False
s82870	662	2	False	False
s114741	56	2	False	False
s104797	1608	3	True	False
s5094	359	4	True	False
s134740	25	2	False	False
s121039	555	4	True	False
s2673	21594	4	True	False
s137955	749	2	False	False
s120953	135	2	False	False
s695	97	2	False	False
s125612	2145	2	False	False
s120955	245	2	False	False
s2280	130668	4	True	False
s3559	3985	3	True	False
s4258	194397	4	True	False
s4388	20084	4	True	False
s5394	1	4	True	False
s5407	8948	4	True	False
s129061	117	2	False	False
s1207	196	2	False	False
s3133	38	2	False	False
s120897	1	2	False	False
s2712	96015	4	True	False
s104971	1	2	False	False
s198	4503	4	True	False
s2587	12	4	True	False
s114731	56	2	False	False
s1312	84124	4	True	False
s132059	388	2	False	False
s2669	70453	4	True	False
s5241	3	2	False	False
s114707	636	3	True	False
s105544	3	2	False	False
s3025	5088	4	True	False
s1089	39249	3	True	False
s3326	116	2	False	False
s4063	259505	4	True	False
s105118	160	2	False	False
s4023	216462	4	True	False
s206	125	4	True	False
s81630	543	2	False	False
s2557	88490	4	True	False
s2836	88	2	False	False
s83213	3	2	False	False
s337	10049	4	True	False
s81842	91	3	True	False
s139634	220	2	False	False
s154	560	4	True	False
s82841	155	2	False	False
s82322	317	2	False	False
s1328	417	4	True	False
s4358	58737	4	True	False
s3063	6008	4	True	False
s3933	274921	4	True	False
s137947	13046	2	False	False
s114958	280	2	False	False
s104980	74	2	False	False
s4292	319	2	False	False
s96480	142	2	False	False
s105121	71	2	False	False
s5103	261	4	True	False
s82642	50	2	False	False
s614	211	4	True	False
s114614	318	2	False	False
s5276	17	3	True	False
s2667	70	3	True	False
s82520	487	2	False	False
s2125	1	2	False	False
s81801	194	2	False	False
s81536	312	2	False	False
s4196	72	2	False	False
s104997	3	2	False	False
s4758	22	2	False	False
s4884	88802	4	True	False
s114626	304	2	False	False
s114611	50	2	False	False
s518	57	3	True	False
s2024	844	2	False	False
s82055	76	3	True	False
s1178	1689	4	True	False
s1684	1604	2	False	False
s214	28	4	True	False
s83188	141	3	True	False
s105056	160	2	False	False
s4203	131099	4	True	False
s129179	660	4	True	False
s4465	175673	4	True	False
s3679	1173	2	False	False
s4604	196	2	False	False
s115072	281	2	False	False
s137935	52	2	False	False
s115075	115	2	False	False
s681	7930	4	True	False
s1151	141598	4	True	False
s82015	330	2	False	False
s1332	195609	4	True	False
s5218	629	2	False	False
s851	74343	4	True	False
s82799	94	4	True	False
s114519	328	2	False	False
s1600	237638	4	True	False
s3173	12	4	True	False
s13	9886	4	True	False
s134753	584	2	False	False
s82684	12027	2	False	False
s81350	27	3	True	False
s82614	11	4	True	False
s132041	275	2	False	False
s2518	97108	4	True	False
s3788	8611	4	True	False
s134677	9	2	False	False
s4165	14	3	True	False
s1290	160	4	True	False
s4283	1	2	False	False
s445	280	3	True	False
s547	594	4	True	False
s4385	18296	4	True	False
s4808	42	3	True	False
s3703	34175	4	True	False
s82568	4	2	False	False
s3442	175110	4	True	False
s4483	130183	4	True	False
s81386	10	2	False	False
s104881	1506	2	False	False
s4046	18	3	True	False
s1874	129116	4	True	False
s140458	11	2	False	False
s82570	52	4	True	False
s1592	12365	4	True	False
s4826	40653	4	True	False
s105386	1773	4	True	False
s81353	16	4	True	False
s5231	1	2	False	False
s3407	231	2	False	False
s3443	41536	4	True	False
s4627	106	4	True	False
s3011	1637	4	True	False
s2376	209574	4	True	False
s914	13281	4	True	False
s2238	188661	4	True	False
s1546	94	2	False	False
s3885	15204	4	True	False
s132006	127	2	False	False
s2196	41064	5	True	False
s81550	1	2	False	False
s1088	29155	3	True	False
s4280	976976	4	True	False
s82613	31	4	True	False
s82590	2	2	False	False
s83260	14	2	False	False
s134620	50	2	False	False
s2219	108	4	True	False
s4487	59141	4	True	False
s2212	351	2	False	False
s4230	23457	4	True	False
s138239	97	2	False	False
s105692	5	2	False	False
s82657	6	2	False	False
s81967	3861	2	False	False
s81956	2876	3	True	False
s3667	114100	4	True	False
s125355	23514	4	True	False
s3795	1	3	True	False
s125492	51	2	False	False
s82405	196	2	False	False
s121078	108	3	True	False
s82698	4	3	True	False
s129021	105	2	False	False
s121016	440	2	False	False
s5144	14	2	False	False
s104917	331	2	False	False
s1476	34084	4	True	False
s1068	280368	4	True	False
s1353	110	5	True	False
s134754	68	2	False	False
s105554	106	3	True	False
s114880	80	2	False	False
s105112	310	2	False	False
s2964	68020	4	True	False
s114861	5	2	False	False
s2615	5	2	False	False
s82536	41	4	True	False
s2320	134	3	True	False
s1984	5903	4	True	False
s114991	121	2	False	False
s2317	53798	4	True	False
s4940	163634	4	True	False
s134742	57	2	False	False
s138335	50	3	True	False
s105389	735	4	True	False
s763	26005	4	True	False
s82917	475	5	True	False
s140486	64	2	False	False
s129112	483	2	False	False
s82050	365	4	True	False
s143324	106	2	False	False
s105430	499	3	True	False
s82764	58	2	False	False
s2943	78304	4	True	False
s120852	177	2	False	False
s4598	15766	4	True	False
s143339	650	2	False	False
s5391	60163	4	True	False
s2670	19007	4	True	False
s2698	16720	2	False	False
s82443	98	2	False	False
s94	93	2	False	False
s82611	200	2	False	False
s121106	59	2	False	False
s105307	12	2	False	False
s1572	62891	4	True	False
s132037	7	2	False	False
s261	128	4	True	False
s3275	1422	3	True	False
s3566	26807	3	True	False
s4151	62	2	False	False
s649	13659	4	True	False
s134715	1369	3	True	False
s701	12726	4	True	False
s1646	183	4	True	False
s114853	190	3	True	False
s2182	35568	4	True	False
s83203	78	2	False	False
s120972	296	2	False	False
s82923	113	2	False	False
s125565	1	2	False	False
s81451	52	2	False	False
s1129	12	3	True	False
s1624	51	2	False	False
s114630	323	2	False	False
s3197	1627	4	True	False
s4912	34031	4	True	False
s4471	9421	4	True	False
s82689	83	2	False	False
s742	208	3	True	False
s82251	90	3	True	False
s3154	55	4	True	False
s114562	449	2	False	False
s1405	10	2	False	False
s83290	77	4	True	False
s82467	179	4	True	False
s3599	64258	4	True	False
s114759	6	2	False	False
s83265	87	5	True	False
s115084	611	3	True	False
s809	7892	4	True	False
s4596	157166	4	True	False
s138212	358	2	False	False
s3381	1203	4	True	False
s104925	3964	3	True	False
s114752	305	2	False	False
s3264	1775	3	True	False
s114733	71	2	False	False
s138237	56	2	False	False
s83124	1	2	False	False
s5308	7	3	True	False
s82813	3577	3	True	False
s4470	21694	4	True	False
s134810	27	2	False	False
s140513	54	2	False	False
s81850	242	5	True	False
s3198	63336	4	True	False
s2245	339114	4	True	False
s3043	171	2	False	False
s81670	58	4	True	False
s134687	288	2	False	False
s5123	1	2	False	False
s1095	938	3	True	False
s4836	67554	4	True	False
s82519	292	4	True	False
s3642	129867	4	True	False
s3138	18519746	4	True	False
s506	18	3	True	False
s2528	23271	4	True	False
s3972	45208	4	True	False
s1524	28999	4	True	False
s125400	78	2	False	False
s1272	12054	4	True	False
s1218	8	3	True	False
s511	28	4	True	False
s3411	10483	2	False	False
s105686	10	2	False	False
s114580	3713	2	False	False
s134692	3	2	False	False
s121139	1406	2	False	False
s4217	12	4	True	False
s105161	268	2	False	False
s1148	39662	4	True	False
s3645	31791	4	True	False
s114596	84	2	False	False
s2772	279	4	True	False
s4242	1006	4	True	False
s1456	24151	4	True	False
s138221	11	2	False	False
s3587	48	4	True	False
s3316	620	2	False	False
s105183	324	2	False	False
s140488	10	2	False	False
s120862	93	2	False	False
s83155	319	2	False	False
s4896	1783	2	False	False
s140239	53	2	False	False
s114984	66	2	False	False
s4805	28	3	True	False
s83042	329	5	True	False
s83156	549	3	True	False
s4309	101677	4	True	False
s83160	5	2	False	False
s4657	161273	4	True	False
s140226	1	2	False	False
s105437	211	2	False	False
s132004	367	2	False	False
s105085	64	2	False	False
s82211	19	3	True	False
s744	47	3	True	False
s3194	168	2	False	False
s83012	199	3	True	False
s105413	18	4	True	False
s1368	57	4	True	False
s5249	88	2	False	False
s114813	244	2	False	False
s105356	301	2	False	False
s4071	56	2	False	False
s992	166788	4	True	False
s1650	80	2	False	False
s3291	69	3	True	False
s82860	1248	2	False	False
s82969	5	2	False	False
s82786	72	2	False	False
s4156	109	2	False	False
s2676	6	3	True	False
s121050	562	2	False	False
s3819	107	4	True	False
s582	203	2	False	False
s4111	55249	4	True	False
s1049	202	2	False	False
s82970	4	5	True	False
s2310	70320	4	True	False
s4618	69	2	False	False
s1254	55950	4	True	False
s114959	130	3	True	False
s104908	6	2	False	False
s1754	54	2	False	False
s82156	66	2	False	False
s82630	2809	2	False	False
s81961	1110	4	True	False
s825	250	3	True	False
s454	88	2	False	False
s140485	6	2	False	False
s178	1	2	False	False
s1705	8616	4	True	False
s1510	94856	4	True	False
s105653	547	2	False	False
s1784	90	4	True	False
s2191	2249	4	True	False
s129184	149	2	False	False
s1533	16	2	False	False
s114944	427	2	False	False
s104993	7	2	False	False
s5318	2	2	False	False
s125507	1	2	False	False
s108	103	3	True	False
s3170	12843	4	True	False
s81917	205	2	False	False
s140250	87	2	False	False
s5080	11943	4	True	False
s835	100	2	False	False
s1782	20177	4	True	False
s1018	5	2	False	False
s314	51	2	False	False
s105011	112	2	False	False
s105456	1572	5	True	False
s5014	74303	4	True	False
s4438	62479	4	True	False
s1841	6	4	True	False
s129238	1581	2	False	False
s81738	82	2	False	False
s120932	10	2	False	False
s120943	1	2	False	False
s1306	272	2	False	False
s168	62	3	True	False
s81493	243	2	False	False
s2054	7893	5	True	False
s105648	542	4	True	False
s105113	84	3	True	False
s131958	69	2	False	False
s2338	76	2	False	False
s5409	55552	4	True	False
s120911	67	2	False	False
